GeneID	GSM5686692	GSM5686693	GSM5686694	GSM5686695
107986438	0	0	0	0
105379102	0	0	0	0
353189	0	0	0	0
133482	0	0	0	0
100861468	0	0	0	0
285708	0	0	0	0
105379104	0	0	0	0
5066	3998	5253	4274	3630
105379105	0	0	0	0
54826	98	110	90	83
23262	1211	1326	1022	991
90355	1487	1862	1341	1275
102467212	0	0	0	0
83594	176	233	199	171
105379107	0	0	1	1
101930276	0	0	0	0
107986389	0	0	0	0
105379109	0	0	0	0
105379111	0	0	0	0
9366	0	0	0	0
105379110	0	0	0	0
107986439	0	0	0	0
102467213	0	0	0	0
1946	699	813	647	538
64839	497	570	422	408
105379114	0	0	0	0
107986440	0	0	0	0
100652853	6	5	6	2
2241	767	799	728	745
285638	9	12	1	2
9867	1982	2381	1806	1784
105379117	0	0	0	0
105379118	0	0	0	0
4124	1819	2061	1723	1718
100289673	0	0	0	0
105379119	0	0	0	0
642987	29	24	19	16
100302159	0	0	0	0
91137	1224	1456	1176	1060
105379121	2	2	1	0
85480	133	222	191	139
134430	2027	2325	1940	1883
814	372	432	369	365
134429	257	341	183	210
100505678	220	273	227	235
105369177	0	0	0	0
9315	610	836	739	595
105379122	0	0	0	0
100873948	0	0	0	0
64097	335	322	256	263
114915	158	158	135	104
654322	0	4	3	2
101927023	0	0	0	0
54508	14	21	6	18
102467214	0	0	0	0
102467216	0	0	0	0
324	1148	1145	910	1018
6728	666	874	612	557
7905	1488	1826	1455	1408
105379123	1	0	1	1
105379126	0	0	0	1
167227	709	878	681	627
4163	292	379	287	300
107986366	1	0	0	0
83942	1	0	1	0
64848	817	972	717	755
107986441	0	0	0	0
105379127	0	0	0	0
3781	1	3	4	1
101927078	0	2	0	0
101927059	0	0	0	0
55521	77	107	81	77
5229	370	479	409	404
153733	258	236	204	200
105379129	0	2	0	0
105379130	0	0	0	0
56929	746	882	758	630
100302736	489	649	478	414
353376	147	206	151	135
101927100	14	13	16	16
51014	1765	2172	1745	1628
102467217	0	0	0	0
1036	0	0	0	0
9140	871	1072	893	725
1176	882	1322	974	872
107986443	0	0	0	0
206338	3	2	4	4
644100	8	29	9	8
51397	200	272	204	168
113219464	0	0	0	0
101927190	0	0	0	1
57556	29	53	43	28
101927233	2	9	3	7
105379132	1	0	1	0
102467223	0	0	0	0
105379133	0	0	0	0
105379136	0	0	0	0
105379135	0	0	0	0
105379134	0	0	0	0
105379137	0	0	0	0
105379138	0	0	0	0
105379139	0	0	0	0
728342	0	0	0	0
102467224	0	0	0	0
100505811	0	0	0	0
101927280	0	0	0	0
105379141	0	0	0	0
102467225	0	0	0	0
285605	156	215	192	169
100422885	530	755	553	424
105379143	1	0	0	1
1657	782	1073	789	806
100847085	0	0	0	0
25816	288	407	303	281
102723444	0	2	1	0
3295	1632	2119	1646	1551
107986444	2	0	0	0
340069	0	1	0	0
105379144	0	0	0	0
51334	240	304	265	287
105379147	0	0	0	0
102467226	0	0	0	0
105379150	0	0	0	0
105379149	0	0	0	0
94033	0	0	0	0
105379148	0	0	0	0
153443	593	693	469	468
4015	2316	2979	2343	2136
107986445	2	0	0	0
133923	1	0	2	1
100505841	1	0	1	1
9627	9	4	3	6
153163	0	1	0	0
107986446	0	1	0	0
105379151	0	0	0	0
101927357	0	0	2	0
101927379	0	0	0	0
6643	916	1104	784	765
105379154	7	3	5	3
28966	393	521	412	340
5480	201	331	252	182
107986447	3	1	4	3
105379152	7	2	4	4
93166	8	15	6	6
153241	675	785	571	528
1456	895	966	754	701
103724389	0	0	0	0
101927397	0	0	0	0
107986448	0	0	0	0
105379155	0	0	0	0
57507	201	290	245	265
105379156	0	0	0	0
105379157	0	0	0	0
107986391	0	0	0	0
105379158	0	0	0	0
101927421	0	0	0	0
101927460	0	0	0	0
102546228	0	0	0	0
101927488	0	0	0	0
65983	678	819	654	593
101927514	0	0	0	0
501	1144	1611	1283	1095
51808	1189	1402	1089	993
389320	0	0	0	0
105379162	0	0	0	0
102723557	3	0	0	2
4001	3151	4432	3478	3135
115123	171	176	208	189
105379163	1	0	2	3
401207	1	0	0	0
105379198	0	0	0	0
84466	3	4	0	3
105379199	0	0	0	3
133619	1710	2246	1686	1692
613212	0	0	0	0
105379164	0	0	0	0
728586	1	5	5	3
644873	178	244	206	160
101929964	2	2	1	2
6558	531	588	523	512
2201	3264	3846	3310	3207
105379167	0	0	0	0
105379168	0	1	0	0
28965	2	0	0	1
102723638	0	0	0	0
51015	234	360	308	253
100616175	0	0	0	0
102723654	2	0	2	0
107986367	0	0	0	0
105379169	0	0	0	0
100616325	0	0	0	0
103689846	0	0	0	0
171019	0	0	0	0
100127206	0	0	0	0
112267944	0	1	1	0
337876	198	240	173	154
105379170	0	0	0	0
105379171	0	2	0	0
107986449	0	0	0	0
105379172	0	0	0	0
3094	1884	2787	2198	1533
90624	492	584	471	428
56990	424	585	425	383
105379173	45	69	55	57
51735	714	688	596	664
96459	1220	1325	867	851
728637	0	0	0	0
23305	8	4	3	3
101927693	0	0	0	0
105379174	0	0	0	0
3562	1	0	0	0
1437	11	16	5	2
100861518	41	82	49	46
8974	1194	1632	1271	1099
102465498	0	1	1	0
8572	261	399	327	257
6583	88	107	112	87
553103	20	18	24	17
100500865	0	1	1	0
6584	78	102	79	70
441108	14	23	19	11
102723741	5	4	7	1
3659	386	533	413	313
3567	1	0	1	0
10111	998	1300	973	914
101927761	61	81	60	59
3596	0	0	0	0
3565	1	0	0	0
105379176	1	0	0	2
11127	367	453	285	316
645121	10	1	3	3
23176	1115	1462	1186	1085
134548	0	4	2	1
134549	338	418	359	294
2661	213	335	292	182
27089	558	885	733	494
116842	14	11	12	6
27125	3375	3811	2928	3031
54819	185	250	212	187
3308	4478	5300	3862	3697
105379178	0	0	0	0
23105	0	0	0	0
105379181	1	0	0	0
105379180	0	0	0	0
100302134	0	0	0	0
105379179	0	0	0	0
105664404	0	0	0	0
105379182	0	0	0	0
56951	1100	1473	1241	985
105379183	0	0	1	2
7416	4015	5313	4269	3691
105379185	0	2	1	0
101060024	0	0	0	0
6932	670	851	666	514
6500	2380	3205	2393	2007
5515	3274	4104	3276	3030
100500905	351	399	333	291
51265	215	290	196	208
7320	795	1069	822	714
91368	472	733	572	463
102546229	0	0	0	0
107986450	0	0	0	0
101927934	0	1	0	1
23338	1695	2139	1604	1545
107986451	3	4	3	1
51128	748	1024	768	730
10802	898	1084	885	896
819	353	586	468	356
9879	2204	2332	1976	1899
134553	1867	2339	1830	1651
79770	421	666	453	462
84105	169	184	177	147
347732	0	6	9	7
107986452	1	2	1	2
5307	65	52	33	37
100996485	352	507	349	326
101927953	0	0	0	0
105379188	0	0	0	0
340073	0	0	0	0
9555	3235	4471	3266	2910
140947	0	0	0	0
497189	0	0	0	0
4762	0	0	0	0
9547	0	0	0	0
153328	0	0	0	0
340074	0	0	0	0
100847082	0	0	0	0
107986453	0	0	0	0
3578	0	0	0	0
26223	0	0	0	0
3950	0	0	0	0
105379189	238	300	239	242
7045	7044	10022	7764	6677
100126299	0	0	0	0
9597	8	6	2	4
4090	1594	1787	1447	1437
389332	1	2	3	0
57113	0	0	0	0
106478968	0	0	0	0
105379191	0	0	0	0
6695	4544	5407	4239	3710
105379192	0	0	0	0
26249	0	0	1	0
100126343	0	0	0	0
10949	4167	5987	4681	3961
107986369	0	0	0	0
4888	0	0	0	0
107986368	2	0	0	0
101928005	0	0	0	0
9499	0	0	0	0
27039	46	54	41	44
51306	662	756	484	498
100130172	30	20	14	24
7478	0	0	0	0
8382	6	5	10	9
10902	1736	2221	1912	1684
10112	2709	3585	3181	2755
8697	730	970	691	643
2676	0	1	3	1
995	411	515	413	361
100128966	5	7	5	5
51307	1605	2044	1633	1475
51780	1907	2205	1721	1699
51308	72	107	93	72
1958	49	42	31	26
2107	3939	4884	3671	3489
3313	7219	8996	6588	6019
109617013	11	1	6	8
26785	7	7	4	4
105379193	326	405	323	331
105379194	4	2	2	1
1495	4484	5860	4683	4180
26045	0	3	4	2
64374	619	865	664	556
105379195	0	5	0	2
9782	5462	6631	4977	4764
724102	275	258	224	260
109616975	1	3	0	1
26821	2	0	3	2
51247	1485	2022	1515	1385
9963	10	11	8	13
51237	3	2	0	0
389333	162	177	142	118
202051	78	97	89	82
202052	310	423	360	281
641700	7	10	6	5
111064649	0	0	0	0
340061	1025	1274	1095	834
7322	1836	2747	2068	1817
51523	20	42	44	26
111082989	0	0	0	0
84249	1	0	0	0
101929696	0	0	0	0
9542	58	79	52	45
100505636	39	44	36	41
5813	840	981	743	733
492311	170	224	143	144
101929719	0	0	0	0
84418	258	406	266	193
5201	918	1308	1003	874
1839	563	693	627	530
83697	1	0	1	4
404734	1617	1817	1440	1352
54882	1554	1757	1375	1309
8637	125	156	122	108
10011	844	1169	913	686
10307	281	359	350	238
102465499	1	0	2	2
113829	1501	1869	1454	1250
112267855	1	0	0	0
55374	509	742	627	445
929	9	4	3	2
4695	334	545	413	279
3550	2481	3055	2398	2223
100500820	281	362	286	275
54853	706	1016	708	705
373863	109	157	134	116
3035	1802	2413	1845	1572
23438	489	714	503	467
153527	1302	1802	1454	1272
56664	0	0	0	1
105378198	0	0	0	2
56663	2	3	3	3
56662	0	0	1	0
56147	0	0	0	0
56146	0	0	0	0
56145	0	0	0	0
56144	0	0	0	0
56143	0	0	0	0
56142	0	0	0	0
56141	1	0	0	0
56140	0	0	0	0
9752	1	0	0	0
56139	0	0	1	3
56138	0	0	0	0
112267934	0	0	0	0
56137	1	0	0	0
56136	0	3	0	0
56135	0	0	0	0
56134	0	0	0	0
56119	0	0	0	0
101926905	0	0	0	0
29930	0	0	0	0
56133	17	14	11	14
56132	1	3	4	1
56131	0	1	1	0
26167	1	9	4	5
56130	1	1	0	1
54661	0	0	0	0
56129	4	3	2	7
56128	1	1	3	3
57717	2	3	4	1
56127	1	1	2	1
56126	3	6	2	4
56125	4	7	7	5
56124	1	4	6	13
56123	9	3	9	9
56122	10	13	10	6
54660	1	0	2	5
84054	0	0	0	0
56121	5	6	0	0
105378199	0	0	0	1
83884	0	0	1	0
6879	750	1039	760	664
56114	90	116	96	75
56113	105	117	103	87
56112	88	112	82	71
56104	88	108	84	70
56111	126	143	107	91
56103	108	136	97	90
56110	90	110	86	80
56102	95	111	83	76
56109	101	123	92	85
56108	89	111	85	75
8641	112	153	117	101
9708	99	115	90	76
56101	506	687	528	418
56107	96	115	90	79
56100	92	108	88	73
56106	124	132	112	82
56099	96	119	94	79
56105	93	112	84	77
56120	1	1	0	1
26025	93	111	84	72
5098	1222	1474	1171	1026
56098	93	118	89	76
56097	121	153	96	101
1729	6468	8093	6146	5909
100505658	0	2	2	1
8841	877	1338	925	857
285613	243	318	242	211
89848	566	762	582	550
64411	1327	1577	1218	1125
107986454	0	0	0	0
5097	41	98	44	41
729080	0	1	1	0
9812	1094	1494	1092	978
51294	16	12	18	18
9604	869	1135	761	704
10007	1991	2741	1431	1197
105378204	0	0	0	0
80762	1444	2007	1555	1290
107986455	1	1	0	2
81848	905	991	692	514
100642175	3	12	5	4
101926941	10	15	9	7
2246	175	254	164	184
101926975	0	2	0	0
23092	499	558	423	391
100874239	0	0	0	1
107986457	0	0	2	1
100874372	0	1	0	0
2908	1818	2321	1940	1760
105378208	0	0	0	0
105378209	0	0	0	0
105378210	0	0	0	0
100846991	0	0	0	0
57824	0	0	0	0
81555	1403	1876	1408	1274
57528	33	26	32	41
105378211	1	3	1	1
153768	189	277	232	193
643226	0	0	1	1
107986458	15	13	16	11
153769	233	262	260	192
107986459	0	1	3	0
153770	6	8	7	6
51520	4406	5178	4066	3943
54439	965	1192	922	854
5459	3	3	1	6
105378213	0	0	0	0
10915	1750	2036	1691	1609
134391	0	0	0	0
105378215	0	0	0	0
5521	16	20	21	15
107986461	0	0	0	0
105378214	0	0	0	0
100874361	0	0	0	0
105378217	5	7	1	10
202374	324	385	373	317
1809	4541	5562	4833	4254
153469	7	6	4	2
9832	40	36	39	25
101927012	0	3	1	1
105378218	0	0	0	1
6690	2	2	1	0
389336	13	8	7	5
117156	0	0	0	0
11005	0	4	0	0
408187	0	0	0	0
404203	1	2	0	0
105378220	0	1	2	0
102546294	2	6	4	2
153218	0	2	4	0
84651	0	0	0	0
643394	1	0	1	2
81545	822	947	715	705
3360	0	0	0	0
107986462	0	0	0	0
105378221	0	0	0	0
154	366	533	437	351
79628	574	676	472	531
693169	0	3	2	1
255187	8	12	11	9
22885	1324	1628	1057	955
134265	885	1111	850	733
134266	394	458	389	370
106144529	26	30	35	31
78991	359	430	346	268
27190	0	2	0	0
101927046	0	0	0	0
728264	0	0	0	0
406935	0	0	0	0
406937	0	0	0	0
1452	4078	5217	4092	3787
389337	9	20	13	13
105378224	0	0	0	0
133522	211	215	162	175
494327	0	0	0	0
5145	2	4	4	1
644762	0	0	0	1
1836	1337	1592	951	1001
81789	110	112	88	59
22993	2531	3288	2145	1850
1436	19	14	12	10
5159	37	50	53	53
1044	0	1	0	0
6534	0	0	1	1
815	11	11	6	8
340075	1018	1447	1051	907
105378225	0	0	0	0
105378226	0	0	0	0
6949	4180	5092	4118	3777
972	119	151	100	95
6208	6731	10445	8125	6068
102546298	88	96	74	66
3340	4248	5368	4000	3680
11346	316	461	380	360
91977	0	0	0	0
55696	848	1126	902	714
51164	1267	1606	1191	1113
85027	96	224	164	98
345611	3	3	4	2
91975	181	241	186	189
134466	0	1	1	1
105378228	3	1	0	0
2878	135	199	146	101
10318	2221	2696	2146	1937
309	3315	4545	3532	3034
107986463	0	0	0	0
26112	12	11	6	7
105378230	1	2	0	0
2760	584	807	536	439
285641	0	0	0	0
153201	0	0	0	0
105378234	0	0	0	0
206358	438	500	294	316
2196	2	3	4	3
102465246	0	0	0	0
105378231	0	0	0	0
6678	8094	11930	9860	8456
101927096	316	462	416	333
475	280	412	278	219
105378235	7	5	8	5
100652758	205	279	210	204
10146	4894	6068	4654	4467
2741	1	0	0	0
112267935	1	0	0	0
101927115	0	0	0	0
105378236	0	0	0	0
105378237	0	0	0	0
56923	0	0	0	0
101927134	0	0	0	0
2890	1	4	3	4
105378238	0	0	0	0
107986464	0	0	0	0
107983980	0	0	0	0
10827	330	418	333	341
4238	816	1045	764	764
55568	3159	3749	3004	2457
107986465	20	43	27	17
100302181	0	1	0	0
386627	166	189	150	129
79685	741	897	700	565
9421	0	0	0	0
100422950	0	0	0	0
23367	10196	12336	9616	9002
100302284	0	0	0	0
112267936	4	11	6	7
10826	444	617	484	388
100616306	0	1	3	2
9337	702	947	699	672
25929	893	1159	889	812
29093	410	592	477	393
285643	9	18	12	15
105378239	0	0	0	0
6444	0	1	2	4
105377673	0	0	0	0
153743	2	5	6	1
91937	0	0	0	0
26762	0	0	0	0
84868	2	0	0	4
9443	122	169	191	117
153745	0	0	0	0
3702	3	12	0	0
26999	68	105	73	61
408263	1	0	0	0
102724404	5	3	1	4
348938	2	15	10	2
8728	1646	1777	1414	1324
11063	1	0	2	0
105377675	0	1	0	0
100190949	0	0	0	0
105377676	0	0	0	0
54974	277	341	301	225
134353	304	395	305	249
9685	2222	2610	2071	1845
107986466	0	0	0	0
105377677	0	0	0	0
105377678	0	0	0	0
105377680	0	0	0	0
101927697	0	0	0	0
1879	23	25	29	18
101927740	1	2	1	1
107986467	0	0	0	2
153830	2827	3423	2364	2089
107986468	5	6	4	3
105377682	0	0	0	0
134510	736	894	619	582
105377683	0	0	0	0
3593	1	1	0	0
107986469	0	0	0	0
285626	0	2	3	5
285627	1	0	0	2
105377685	0	0	0	0
105377684	1	2	3	2
105377687	0	0	0	0
105377688	0	0	0	0
101927766	0	0	0	0
105377689	0	0	0	0
147	294	380	298	278
101927790	36	33	26	19
7265	1000	1472	1090	854
114825	539	748	520	464
2172	6	2	6	0
105377690	1	0	0	0
79616	301	426	277	210
105377691	2	1	1	0
114898	56	95	56	63
63920	139	199	125	128
10569	875	1052	841	873
9232	1843	2784	2082	1725
107075116	135	142	92	76
100422938	0	0	0	0
406938	4	3	2	1
23120	3	1	2	7
285629	0	1	0	0
105377693	0	0	0	0
2561	0	0	0	0
105377694	0	0	0	0
2559	0	0	0	0
105377696	0	0	0	0
2554	0	2	0	0
104326188	0	0	0	0
2566	0	0	0	0
105377697	0	0	0	0
105377698	0	0	0	0
105377699	0	0	0	0
105377700	130	206	136	126
900	1737	2350	1734	1499
134492	459	632	398	374
3161	1316	1596	1250	1211
101927813	190	209	168	163
27430	1049	1376	1027	875
102724458	1	0	3	1
105377703	0	0	0	0
101927835	0	0	0	0
102546299	0	0	0	0
105377702	0	0	0	0
105377701	0	0	0	0
107986370	0	0	0	0
105377705	0	0	0	0
105377706	0	0	0	0
102557615	0	0	0	0
57451	2	3	1	1
101927908	0	0	0	0
105377709	0	0	0	0
113219458	0	0	0	0
101927862	0	0	2	0
23286	481	589	408	415
5917	1898	2309	1705	1606
345630	66	103	103	72
79646	2629	2774	2122	1975
406895	0	0	0	0
100302238	0	0	0	0
6586	285	409	373	317
101927969	5	12	7	6
407001	0	0	0	0
107986470	0	0	0	0
105377713	0	0	0	0
107986472	0	0	0	0
728095	0	0	0	0
105377712	0	0	0	0
693170	0	0	0	0
105377714	0	2	0	0
105377715	0	0	0	0
54908	3180	4030	3308	3004
1794	48	101	61	75
100131897	390	397	342	272
100616498	0	0	0	0
2299	0	0	0	0
100507267	0	0	0	0
133874	1	1	0	0
3937	10	13	1	0
100128059	0	0	0	0
257358	2	5	1	1
30820	0	0	0	0
3779	0	0	0	1
101928033	0	0	0	0
105377716	0	0	0	0
107986473	0	0	0	0
107986474	0	0	0	0
107986475	0	0	0	0
2568	0	0	0	0
64901	229	280	255	197
30012	9	21	14	20
109616973	0	0	0	0
100500831	0	0	0	0
4869	19393	25655	19480	17195
8817	9	17	11	8
105377721	0	0	0	0
105377720	1	0	2	0
105377722	0	0	0	0
107986392	0	0	0	0
105377724	0	0	1	0
105377723	0	0	0	0
644994	0	0	0	0
105377725	1	1	0	0
107986476	0	7	0	0
23291	1526	1927	1529	1305
6793	708	940	644	587
107986477	5	1	2	5
285588	0	0	0	0
92181	414	479	424	409
100288254	0	0	0	0
285590	2028	2543	1823	1740
105377727	0	0	0	0
107984004	0	0	0	0
105377728	0	0	0	0
105377729	0	0	0	0
107986478	0	0	0	0
54492	266	312	293	282
100847029	0	1	0	0
107986479	0	0	0	0
101928093	0	0	0	0
1843	253	386	358	280
105377730	0	0	0	0
57222	2598	3534	2670	2421
113218510	0	2	0	1
51121	489	653	569	454
100268168	42	47	36	38
8992	1460	1985	1370	1068
677841	0	1	0	0
153222	235	312	189	209
662	126	186	126	136
1482	1	0	0	3
105377731	0	0	0	0
113219469	0	0	0	0
8614	20197	28547	19684	17175
102465862	0	0	0	0
105377732	6	4	2	1
105377733	0	0	0	0
285593	0	1	1	0
105377735	0	2	0	2
91272	1534	2120	1455	1179
107986480	0	0	0	0
105377736	0	0	0	0
101928136	0	0	0	0
107984118	0	0	0	0
107986482	0	0	0	0
101928154	0	0	0	0
80315	707	854	620	643
133491	0	0	0	0
51617	2	0	4	0
102724551	0	0	0	0
101928176	0	0	0	0
107986483	0	0	0	0
105377739	0	0	0	0
105377740	0	0	0	0
105377741	0	0	0	0
4488	0	0	2	0
100616202	0	0	0	0
105377742	0	1	0	1
441116	0	0	0	0
107986484	0	0	0	0
1812	0	3	0	0
94081	1620	2180	1745	1667
3274	11	8	1	5
105377743	2	0	0	0
10814	0	0	4	0
105377744	0	0	2	0
107986485	5	3	5	7
84321	810	1165	917	726
107986486	192	275	218	159
105377745	0	0	0	0
105377746	0	0	0	0
100996385	0	0	0	0
202134	1	0	0	0
100507387	0	0	0	0
107986487	0	0	0	0
643201	13	15	20	13
375484	305	355	291	241
57179	1653	2218	1799	1536
285598	711	713	552	553
100302203	0	0	0	0
51491	760	1141	913	740
192286	404	612	471	363
1212	1012	1436	1056	802
23197	1715	2178	1705	1551
22838	1250	1540	1086	1047
112267951	5	9	7	9
54825	23	28	21	14
114787	606	836	616	576
6620	0	1	0	0
100422962	0	0	0	0
253314	0	0	0	0
26262	808	1208	972	754
102577424	0	0	0	0
90249	0	0	2	1
3101	0	0	1	0
51720	363	452	373	349
23567	303	394	316	259
2264	28	46	26	20
64324	2081	2367	1861	1941
53917	342	495	377	319
27166	2302	3513	2556	2112
83463	1120	1692	1483	1045
10960	2395	3797	2768	2393
10636	273	420	247	203
6569	0	0	0	0
345456	0	0	0	0
2161	56	110	59	51
2870	1374	1902	1543	1266
340037	62	54	66	54
80758	419	559	451	363
1627	3517	4795	3814	3504
9260	2352	3379	2859	2410
79930	86	91	68	63
51428	1549	2093	1619	1366
54540	544	706	544	511
107986488	48	55	41	53
105377750	7	2	8	3
54732	3570	5501	4347	3264
11285	389	590	422	348
202181	64	69	67	38
107986489	1	1	2	2
285596	3	0	2	0
105377752	0	0	0	0
107986490	1	0	0	1
107986491	0	0	0	0
105377753	0	0	0	0
728554	598	787	563	517
100128340	21	22	8	6
5626	0	0	0	0
653316	1	1	0	0
107986492	0	0	0	0
105377754	0	0	0	0
23138	60	64	52	48
64777	810	1112	881	717
55651	1641	2285	1715	1371
64396	1	0	0	1
3182	6063	8472	6415	5689
85007	1072	1374	1061	1026
112267937	0	0	0	0
91522	0	0	0	0
105377757	0	0	0	0
105377756	0	0	0	0
57396	195	230	173	158
102724657	0	0	0	0
6940	175	206	178	117
729522	0	0	0	0
117608	133	126	113	106
107986493	3	2	0	1
80108	0	0	2	7
285676	0	0	0	0
2916	0	0	0	1
345462	28	18	31	15
30832	102	131	105	103
9509	2	2	7	7
105377759	0	0	0	0
107986494	0	0	0	0
105377761	0	0	0	0
105377762	0	3	0	0
80230	663	840	647	591
101928445	49	61	40	37
3187	9150	11875	9132	9082
285679	0	0	1	0
105377763	6	8	14	11
646019	11	18	16	8
821	19830	24855	19019	16847
9794	811	990	781	760
4056	0	1	0	0
11282	7093	9421	5921	5102
100302156	2	9	7	4
8878	33291	47174	23355	18032
51149	750	980	505	394
100996419	13	25	17	20
23061	1705	2124	1710	1454
55819	490	686	497	393
442908	0	0	0	0
255426	0	0	0	0
5601	796	935	732	728
9945	237	305	265	209
102725231	0	2	1	0
57472	1010	1205	1014	970
92304	0	0	0	0
2324	0	2	1	1
105377765	0	0	0	0
134083	0	0	0	0
4245	2291	3273	2581	2184
105377766	0	0	1	1
100859930	117	188	179	114
729678	136	236	192	148
643836	430	527	437	419
79908	0	0	0	0
10917	0	0	0	0
153579	152	162	153	172
102465882	0	0	0	0
7240	0	1	1	0
100189362	0	0	0	0
100189273	0	0	0	0
791232	0	1	1	0
26693	0	1	0	0
285659	0	0	0	0
100188990	0	0	0	0
7241	0	0	0	0
100189541	0	0	0	0
100189004	0	0	0	0
100189328	0	0	0	0
100188992	0	0	0	0
7219	0	0	0	0
102577426	0	0	1	0
7236	0	0	0	0
105377769	13	20	15	15
81786	231	399	254	221
107986496	24	42	24	24
100189280	0	0	0	0
100189399	0	0	0	0
7239	0	1	0	0
790966	0	0	0	0
100049614	0	0	0	0
100616342	0	0	0	0
90933	1161	1480	1157	1061
10399	13667	20636	15452	12455
619571	67	103	98	83
619570	6	19	8	4
101928649	78	117	84	82
84851	524	500	466	430
100507602	46	77	67	44
105377771	21	25	35	30
107986495	3	9	7	8
100132062	62	86	64	75
26683	0	0	0	0
107986552	0	0	0	0
441123	0	1	0	0
105374869	0	0	0	0
285766	0	0	0	0
105374870	0	0	0	0
102723922	0	0	0	0
107986553	0	0	1	0
56940	248	359	268	228
3662	0	3	0	2
105374875	0	0	0	0
55770	751	943	709	696
135458	0	3	3	1
105374873	0	0	2	1
101927691	0	0	0	0
101927353	0	0	0	0
285768	0	0	0	0
105374879	3	5	0	4
107986554	2	3	3	3
94234	0	1	4	0
106144586	0	0	0	1
112267978	2	0	0	0
105374880	8	7	3	3
2295	183	250	178	127
102466720	10	16	5	12
102723944	0	0	0	0
105374883	0	0	0	0
105374882	0	0	0	0
107986555	0	2	0	0
101927703	4	8	5	5
2296	140	208	152	144
2762	325	465	371	274
107986514	0	0	3	1
107986513	14	12	11	6
107986512	0	0	0	0
100508120	12	23	6	9
154386	5	4	5	5
105374885	1	1	0	0
340156	248	332	261	195
56897	1179	1540	1185	1014
1992	347	510	377	371
100616285	0	0	0	0
221756	0	0	0	0
101927730	0	1	0	0
5272	2	3	1	0
105374887	0	0	0	0
5269	1701	2116	1753	1409
401232	22	19	22	10
105374888	4	2	5	2
4835	190	251	167	127
401233	31	51	46	29
101927759	3	3	4	0
8737	764	957	735	714
107986556	4	9	5	2
670	130	170	158	161
7280	522	827	670	590
105374889	2	7	7	6
100507194	0	0	0	0
347733	269	406	360	297
100422781	0	0	0	0
389362	318	487	372	269
63027	154	238	157	164
105374890	0	0	0	0
643327	2	8	7	6
100507336	0	5	4	0
221749	1070	1507	1072	811
26240	0	1	0	0
107986557	0	0	0	0
105374893	0	0	0	0
107986558	19	20	9	14
8899	1594	1966	1617	1509
222826	1	0	0	0
404220	349	508	379	342
10455	868	1201	953	852
100507506	13	13	12	14
107986559	0	0	0	0
102724096	1	0	0	0
101927888	2	0	0	0
107986560	0	0	0	0
107986561	0	0	0	0
105374894	0	0	0	0
105374895	0	0	0	0
497048	0	0	0	0
9425	569	832	593	557
101927913	0	0	0	0
105374897	8	1	3	6
10799	177	249	169	142
100129461	89	96	71	62
57128	468	633	500	392
648791	2	3	2	1
100500900	0	0	0	0
10667	191	300	270	203
101927972	1	2	0	1
101927950	0	1	0	2
107986515	5	1	2	1
105374898	0	0	1	1
107986516	0	0	0	0
51299	7	4	2	1
2162	11	8	0	0
102466866	0	0	0	0
100847034	0	0	0	0
285780	0	0	0	0
9450	0	0	0	0
101928004	0	0	0	0
101928047	0	0	0	0
105374901	0	0	0	0
105374903	0	0	0	1
105374902	0	0	0	1
105374904	0	0	0	0
6239	814	870	645	670
6745	3005	3673	2966	2830
285782	1	7	2	6
83732	366	494	337	374
102724234	0	0	1	0
101928076	11	14	7	22
1832	599	685	616	579
154007	541	667	505	434
105374906	1	0	2	0
654	220	288	227	179
105374907	0	3	0	1
100526836	3193	4442	3302	2922
81567	3687	5129	3859	3392
206426	0	1	2	0
100526837	529	730	584	500
63915	206	307	262	215
9521	476	618	500	427
100124533	13	22	11	8
105374910	0	0	0	0
105374911	0	0	0	0
105374912	0	0	0	0
51000	492	728	482	539
100506207	8	4	10	10
728655	2	0	1	0
112267952	0	0	0	0
105374913	0	0	0	0
105374914	0	0	0	0
107986562	0	0	0	0
112267894	0	1	0	0
112267856	0	0	0	0
266553	0	0	0	0
105374919	0	0	0	0
105374918	4	5	3	5
105374920	0	0	0	0
105374921	0	0	0	0
7020	1801	2285	1837	1842
109729173	233	298	240	229
100130275	101	174	133	121
107986564	2	2	8	5
221718	12	22	16	12
106660610	4	1	3	2
100846998	0	0	0	0
101928106	3	1	10	3
101928146	3	5	1	2
2651	743	947	679	663
105374924	5	1	1	0
347744	13	14	16	11
105374923	2	3	1	0
55003	459	648	435	407
51522	1558	2358	1897	1466
81853	994	1456	1181	876
4117	38	48	39	35
9247	0	0	4	0
221711	2	4	5	3
101928191	0	1	0	0
54898	275	388	276	297
100506409	0	9	3	2
221710	1131	1349	1015	1023
405754	4	1	0	0
4739	134	202	184	192
105374925	1	1	5	1
112267953	1	0	0	0
105374927	0	0	0	0
105374928	0	0	0	0
105374929	0	0	0	0
100113407	178	229	184	171
340184	1	1	0	0
84830	34	22	32	23
107986566	8	5	1	5
107986569	4	2	0	1
107986567	0	0	0	0
102724379	0	0	0	0
107986570	0	2	1	0
101928253	0	0	0	0
3096	453	465	356	366
1906	151	191	188	222
105374931	0	0	0	0
101928309	0	0	0	0
107984015	0	0	0	0
221692	24	26	9	17
105374935	0	0	0	0
105374934	0	0	0	0
105374933	1	1	0	2
107080638	216	282	145	140
